lua
0.0000522 32
2.3474835 507 53
2.3546683 507 53
2.3618677 507 53
2.3690495 508 53
2.3762465 508 53
2.3834638 508 53
2.3906831 509 53
2.3978789 509 53
2.4050787 509 53
2.4122703 510 53
2.4194574 510 53
2.4266575 510 53
2.4338688 510 53
2.4410712 511 53
2.4482649 511 53
2.4554366 511 53
2.4626406 512 53
2.4698292 512 53
2.4770280 512 53
2.4842332 512 53
2.4914525 513 53
2.4986507 513 53
2.5058521 513 53
2.5130629 513 53
2.5202768 514 53
2.5274510 514 53
2.5346783 514 53
2.5418831 514 53
2.5490876 515 53
2.5562937 515 53
2.5634790 515 53
2.5706583 515 53
2.5778722 516 53
2.5850628 516 53
2.5922490 516 53
2.5994421 516 53
2.6066299 517 53
2.6138436 517 53
2.6210223 517 53
2.6282107 517 53
2.6354169 518 53
2.6426346 518 53
2.6498298 518 53
2.6570055 518 53
2.6642072 519 53
2.6714102 519 53
2.6786106 519 53
2.6858014 519 53
2.6930109 519 53
2.7002283 520 53
2.7074317 520 53
2.7146447 520 53
2.7218437 520 53
2.7290405 521 53
2.7362243 521 53
2.7434390 521 53
2.7506347 521 53
2.7578352 521 53
2.7650364 522 53
2.7722191 522 53
2.7794286 522 53
2.7866154 522 53
2.7938138 522 53
2.8010242 523 53
2.8082236 523 53
2.8154456 523 53
2.8226318 523 53
2.8298358 523 53
2.8370441 524 53
2.8442217 524 53
2.8514199 524 53
2.8586125 524 53
2.8658234 524 53
2.8730140 524 53
2.8802318 525 53
2.8874279 525 53
2.8946232 525 53
2.9018145 525 53
2.9090012 525 53
2.9161815 526 53
2.9233874 526 53
2.9305864 526 53
2.9377677 526 53
2.9449731 526 53
2.9521798 526 53
2.9593780 527 53
2.9665911 527 53
2.9737749 527 53
2.9809618 527 53
2.9881554 527 53
2.9953688 527 53
3.0025652 528 53
3.0097616 528 53
3.0169845 528 53
3.0241825 528 53
3.0313924 528 53
3.0385921 528 53
3.0457960 529 53
3.0529969 529 53
3.0601787 529 53
3.0673596 529 53
3.0745609 529 53
3.0817485 529 53
3.0889625 529 53
3.0961515 530 53
3.1033699 530 53
3.1105669 530 53
3.1177570 530 53
3.1249518 530 53
3.1321388 530 53
3.1393411 530 53
3.1465457 531 53
3.1537567 531 53
3.1609726 531 53
3.1681626 531 53
3.1753619 531 53
3.1825663 531 53
3.1897905 531 53
3.1969888 532 53
3.2041916 532 53
3.2113955 532 53
3.2185706 532 53
3.2257839 532 53
3.2329849 532 53
3.2401751 532 53
3.2473809 532 53
3.2546140 533 53
3.2618173 533 53
3.2690137 533 53
3.2762104 533 53
3.2834046 533 53
3.2906310 533 53
3.2978309 533 53
3.3050291 533 53
3.3122276 534 53
3.3194257 534 53
3.3266402 534 53
3.3338421 534 53
3.3410438 534 53
3.3482509 534 53
3.3554823 534 53
3.3626906 534 53
3.3698928 535 53
3.3770918 535 53
3.3842870 535 53
3.3914911 535 53
3.3986717 535 53
3.4058619 535 53
3.4130494 535 53
3.4202275 535 53
3.4274283 535 53
3.4346123 536 53
3.4418118 536 53
3.4490131 536 53
3.4562099 536 53
3.4634042 536 53
3.4706044 536 53
3.4777740 536 53
3.4849715 536 53
3.4921441 536 53
3.4993324 536 53
3.5065300 537 53
3.5137206 537 53
3.5208794 537 53
3.5280978 537 53
3.5352859 537 53
3.5425029 537 53
3.5496963 537 53
3.5568937 537 53
3.5640908 537 53
3.5712791 537 53
3.5784884 538 53
3.5856650 538 53
3.5928755 538 53
3.6000815 538 53
3.6072988 538 53
3.6144905 538 53
3.6216750 538 53
3.6288881 538 53
3.6360795 538 53
3.6433039 538 53
3.6505159 538 53
3.6577224 539 53
3.6649145 539 53
3.6720996 539 53
3.6792790 539 53
3.6864867 539 53
3.6936777 539 53
3.7008651 539 53
3.7080577 539 53
3.7152764 539 53
3.7224820 539 53
3.7296764 539 53
3.7368754 539 53
3.7440530 540 53
3.7512565 540 53
3.7584608 540 53
3.7656764 540 53
3.7728664 540 53
3.7800762 540 53
3.7872635 540 53
3.7944663 540 53
3.8016730 540 53
3.8088723 540 53
3.8160558 540 53
3.8232426 540 53
3.8304251 540 53
3.8376152 541 53
3.8448176 541 53
3.8520177 541 53
3.8592321 541 53
3.8664221 541 53
3.8736222 541 53
3.8808069 541 53
3.8880038 541 53
3.8951960 541 53
3.9023967 541 53
3.9095899 541 53
3.9167887 541 53
3.9240085 541 53
3.9311945 541 53
3.9384019 542 53
3.9456166 542 53
3.9528435 542 53
3.9600100 542 53
3.9672219 542 53
3.9744186 542 53
3.9815912 542 53
3.9887831 542 53
3.9959914 542 53
4.0031839 542 53
4.0103802 542 53
4.0175730 542 53
4.0247505 542 53
4.0319496 542 53
4.0391524 542 53
4.0463483 543 53
4.0535399 543 53
4.0607262 543 53
4.0679236 543 53
4.0751383 543 53
4.0823589 543 53
4.0895646 543 53
4.0967773 543 53
4.1039904 543 53
4.1111976 543 53
4.1184004 543 53
4.1256257 543 53
4.1328390 543 53
4.1400418 543 53
4.1472449 543 53
4.1544473 543 53
4.1616498 543 54
4.1688321 544 54
4.1760371 544 54
4.1832202 544 54
4.1904266 544 54
4.1976444 544 54
4.2048453 544 54
4.2120550 544 54
4.2192593 544 54
4.2264649 544 54
4.2336850 544 54
4.2408922 544 54
4.2480884 544 54
4.2552660 544 54
4.2624813 544 54
4.2696634 544 54
4.2768794 544 54
4.2840674 544 54
4.2912798 544 54
4.2984943 545 54
4.3057014 545 54
4.3129089 545 54
4.3201012 545 54
4.3273006 545 54
4.3344880 545 54
4.3416898 545 54
4.3488833 545 54
4.3560641 545 54
4.3632553 545 55
4.3704875 545 55
4.3776809 545 55
4.3848770 545 55
4.3920727 545 55
4.3992868 545 55
4.4065124 545 55
4.4137011 545 55
4.4208953 545 55
4.4280792 545 55
4.4352973 545 55
4.4425130 546 55
4.4497011 546 55
4.4569013 546 55
4.4640994 546 55
4.4712767 546 55
4.4784819 546 55
4.4857006 546 55
4.4928829 546 55
4.5000925 546 55
4.5073119 546 55
4.5144989 546 55
4.5217055 546 55
4.5289040 546 55
4.5360983 546 55
4.5432915 546 55
4.5504955 546 55
4.5576956 546 55
4.5648819 546 55
4.5721051 546 55
4.5793013 546 55
4.5864880 546 55
4.5937028 546 55
4.6008993 547 55
4.6080828 547 55
4.6152752 547 55
4.6224656 547 55
4.6296533 547 55
4.6368390 547 55
4.6440261 547 55
4.6512138 547 55
4.6583882 547 55
4.6655493 547 55
4.6727247 547 55
4.6799241 547 55
4.6871175 547 55
4.6943041 547 55
4.7015079 547 55
4.7087018 547 55
4.7158912 547 55
4.7231001 547 55
4.7302972 547 55
4.7374896 547 55
4.7446937 547 55
4.7518928 547 55
4.7590826 547 55
4.7663041 547 55
4.7734990 548 55
4.7806890 548 55
4.7878523 548 55
4.7950540 548 55
4.8022489 548 55
4.8094578 548 55
4.8166529 548 55
4.8238610 548 55
4.8310776 548 55
4.8382730 548 55
4.8454656 548 56
4.8526657 548 56
4.8598666 548 56
4.8670752 548 56
4.8742638 548 56
4.8814838 548 56
4.8886882 548 56
4.8958991 548 56
4.9031033 548 56
4.9103141 548 56
4.9175173 548 56
4.9247055 548 56
4.9319074 548 56
4.9391086 548 56
4.9463191 548 56
4.9535302 548 56
4.9607247 548 56
4.9679475 549 56
4.9751348 549 56
4.9823280 549 56
4.9895177 549 56
4.9967328 549 56
5.0039399 549 56
5.0111311 549 56
5.0183069 549 56
5.0254993 549 56
5.0327045 549 56
5.0398998 549 56
5.0470799 549 56
5.0542786 549 56
5.0614872 549 56
5.0686540 549 56
5.0758487 549 56
5.0830324 549 56
5.0902407 549 56
5.0974414 549 56
5.1046490 549 56
5.1118540 549 56
5.1190579 549 56
5.1262446 549 56
5.1334473 549 56
5.1406440 549 56
5.1478456 549 56
5.1550452 549 56
5.1622466 549 56
5.1694318 549 56
5.1766287 549 56
5.1838383 549 56
5.1910444 550 56
5.1982373 550 56
5.2054385 550 56
5.2126540 550 56
5.2198565 550 56
5.2270728 550 56
5.2343100 550 56
5.2414802 550 56
5.2486609 550 56
5.2558583 550 56
5.2630492 550 56
5.2702586 550 56
5.2774805 550 56
5.2846843 550 56
5.2918804 550 56
5.2990752 550 56
5.3062954 550 56
5.3135051 550 56
5.3206996 550 56
5.3279109 550 56
5.3350917 550 56
5.3422909 550 56
5.3494785 550 56
5.3566642 550 56
5.3638618 550 56
5.3710683 550 56
5.3782863 550 56
5.3854935 550 56
5.3926938 550 56
5.3998813 550 56
5.4070925 550 56
5.4143043 550 56
5.4215131 550 56
5.4287170 550 56
5.4359233 551 56
5.4431056 551 56
5.4503135 551 56
5.4575014 551 56
5.4646987 551 56
5.4718814 551 56
5.4790786 551 56
5.4862789 551 56
5.4934946 551 56
5.5007098 551 56
5.5079033 551 56
5.5150935 551 56
5.5222799 551 56
5.5294749 551 56
5.5366890 551 56
5.5438822 551 56
5.5510957 551 56
5.5583077 551 56
5.5655316 551 56
5.5727346 551 56
5.5799427 551 56
5.5871573 551 56
5.5943699 551 56
5.6015946 551 56
5.6088137 551 56
5.6160029 551 56
5.6231940 551 56
5.6303683 551 56
5.6375867 551 56
5.6447884 551 56
5.6519918 551 56
5.6591994 551 56
5.6663894 551 56
5.6735723 551 56
5.6807771 551 56
5.6879847 552 56
5.6952099 552 56
5.7024122 552 56
5.7095923 552 56
5.7167925 552 56
5.7239762 552 56
5.7311749 552 56
5.7383699 552 56
5.7455782 552 56
5.7527927 552 56
5.7599942 552 56
5.7671917 552 56
5.7743970 552 56
5.7815915 552 56
5.7887990 552 56
5.7959921 552 56
5.8031768 552 56
5.8103601 552 56
5.8175741 552 56
5.8247775 552 56
5.8319955 552 56
5.8391765 552 56
5.8463721 552 56
5.8535833 552 56
5.8607649 552 56
5.8679649 552 56
5.8751620 552 56
5.8823580 552 56
5.8895441 552 56
5.8967338 552 56
5.9039096 552 56
5.9110871 552 56
5.9182924 552 56
5.9254904 552 56
5.9326906 552 56
5.9398714 553 56
5.9470662 553 56
5.9542887 553 56
5.9614877 553 56
5.9686832 553 56
5.9758761 553 56
5.9830684 553 56
5.9902432 553 56
5.9974574 553 56
6.0046363 553 56
6.0118168 553 56
6.0190240 553 56
6.0262091 553 56
6.0334109 553 56
6.0406186 553 56
6.0478232 553 56
6.0550087 553 56
6.0622043 553 56
6.0694155 553 56
6.0766280 553 56
6.0838194 553 56
6.0910145 553 56
6.0982257 553 56
6.1053972 553 56
6.1126039 553 56
6.1198278 553 56
6.1270074 553 56
6.1342077 553 56
6.1414155 553 56
6.1486137 553 56
6.1558228 553 56
6.1630399 553 56
6.1702504 553 56
6.1774435 553 56
6.1846249 553 56
6.1918467 554 56
6.1990705 554 56
6.2062695 554 56
6.2134365 554 56
6.2206216 554 56
6.2278152 554 56
6.2350419 554 56
6.2422617 554 56
6.2494424 554 56
6.2566361 554 56
6.2638206 554 56
6.2710225 554 56
6.2782041 554 56
6.2853970 554 56
6.2925902 554 56
6.2998001 554 56
6.3070028 554 56
6.3142034 554 56
6.3213807 554 56
6.3285891 554 56
6.3357743 554 56
6.3429649 554 56
6.3501523 554 56
6.3573521 554 56
6.3645456 554 56
6.3717575 554 56
6.3789483 554 56
6.3861688 554 56
6.3933512 554 56
6.4005654 554 56
6.4077895 554 56
6.4150018 554 56
6.4222017 554 56
6.4293993 554 56
6.4366014 554 56
6.4438067 555 56
6.4510060 555 56
6.4582253 555 56
6.4654286 555 56
6.4726343 555 56
6.4798312 555 56
6.4870198 555 56
6.4942531 555 56
6.5014419 555 56
6.5086444 555 56
6.5158173 555 56
6.5230130 555 56
6.5302098 555 56
6.5374128 555 56
6.5446071 555 56
6.5517945 555 56
6.5589991 555 56
6.5662203 555 56
6.5734150 555 56
6.5805962 555 56
6.5878081 555 56
6.5949999 555 56
6.6022117 555 56
6.6094304 555 56
6.6166283 555 56
6.6238191 555 56
6.6310083 555 56
6.6382197 555 56
6.6454201 555 56
6.6526341 555 56
6.6598468 555 56
6.6670566 555 56
6.6742441 555 56
6.6814411 555 56
6.6886270 555 56
6.6958276 556 56
6.7030358 556 56
6.7102199 556 56
6.7174208 556 56
6.7246217 556 56
6.7318310 556 56
6.7390381 556 56
6.7462413 556 56
6.7534286 556 56
6.7606291 556 56
6.7678542 556 56
6.7750332 556 56
6.7822337 556 56
6.7894387 556 56
6.7966617 556 56
6.8038654 556 56
6.8110560 556 56
6.8182481 556 56
6.8254460 556 56
6.8326588 556 56
6.8398481 556 56
6.8470429 556 56
6.8542407 556 56
6.8614506 556 56
6.8686387 556 56
6.8758253 556 56
6.8830140 556 56
6.8902158 556 56
6.8974160 556 56
6.9046114 556 56
6.9118196 556 56
6.9190275 556 56
6.9262407 556 56
6.9334449 556 56
6.9406330 557 56
6.9478571 557 56
6.9550624 557 56
6.9622688 557 56
6.9694599 557 56
6.9766439 557 56
6.9838348 557 56
6.9910339 557 56
6.9982438 557 56
7.0054394 557 56
7.0126323 557 56
7.0198379 557 56
7.0270231 557 56
7.0342337 557 56
7.0414357 557 56
7.0486189 557 56
7.0558326 557 56
7.0630400 557 56
7.0702661 557 56
7.0774605 557 56
7.0846550 557 56
7.0918750 557 56
7.0990624 557 56
7.1062562 557 56
7.1134570 557 56
7.1206621 557 56
7.1278618 557 56
7.1350616 557 56
7.1422534 557 56
7.1494449 557 56
7.1566385 557 56
7.1638330 557 56
7.1710126 557 56
7.1782011 557 56
7.1854009 557 56
7.1926071 558 56
7.1998214 558 56
7.2070044 558 56
7.2141992 558 56
7.2214159 558 56
7.2285992 558 56
7.2357916 558 56
7.2429802 558 56
7.2501723 558 56
7.2573892 558 56
7.2645826 558 56
7.2717870 558 56
7.2789948 558 56
7.2861883 558 56
7.2933677 558 56
7.3005725 558 56
7.3077791 558 56
7.3149838 558 56
7.3221880 558 56
7.3294003 558 56
7.3365983 558 56
7.3438235 558 56
7.3510302 558 56
7.3582414 558 56
7.3654537 558 56
7.3726395 558 56
7.3798486 558 56
7.3870445 558 56
7.3942459 558 56
7.4014491 558 56
7.4086308 558 56
7.4158255 558 56
7.4230378 558 56
7.4302507 558 56
7.4374542 558 56
7.4446137 559 56
7.4518154 559 56
7.4590076 559 56
7.4662156 559 56
7.4734379 559 56
7.4806368 559 56
7.4878298 559 56
7.4950302 559 56
7.5022348 559 56
7.5094206 559 56
7.5166040 559 56
7.5237961 559 56
7.5310011 559 56
7.5382048 559 56
7.5454096 559 56
7.5525975 559 56
7.5597906 559 56
7.5670000 559 56
7.5741931 559 56
7.5813848 559 56
7.5885878 559 56
7.5958057 559 56
7.6030099 559 56
7.6102071 559 56
7.6173982 559 56
7.6246058 559 56
7.6317935 559 56
7.6389801 559 56
7.6461845 559 56
7.6533892 559 56
7.6605831 559 56
7.6677819 559 56
7.6749744 559 56
7.6821774 559 56
7.6893891 560 56
7.6965857 560 56
7.7037757 560 56
7.7109748 560 56
7.7181783 560 56
7.7253987 560 56
7.7325996 560 56
7.7398209 560 56
7.7470144 560 56
7.7542112 560 56
7.7614166 560 56
7.7686133 560 56
7.7758238 560 56
7.7830261 560 56
7.7902312 560 56
7.7974465 560 56
7.8046347 560 56
7.8118464 560 56
7.8190418 560 56
7.8262315 560 56
7.8334300 560 56
7.8406479 560 56
7.8478424 560 56
7.8550270 560 56
7.8622294 560 56
7.8694231 560 56
7.8766258 560 56
7.8838071 560 56
7.8910162 560 56
7.8982202 560 56
7.9054264 560 56
7.9126259 560 56
7.9198447 560 56
7.9270437 560 56
7.9342414 560 56
7.9414640 561 56
7.9486525 561 56
7.9558662 561 56
7.9630581 561 56
7.9702713 561 56
7.9774522 561 56
7.9846559 561 56
7.9918593 561 56
7.9990683 561 56
8.0062627 561 56
8.0134663 561 56
8.0206812 561 56
8.0278899 561 56
8.0350764 561 56
8.0422842 561 56
8.0495020 561 56
8.0566961 561 56
8.0639007 561 56
8.0710773 561 56
8.0782737 561 56
8.0854694 561 56
8.0926602 561 56
8.0998438 561 56
8.1070356 561 56
8.1142254 561 56
8.1214276 561 56
8.1286410 561 56
8.1358411 561 56
8.1430250 561 56
8.1502267 561 56
8.1574240 561 56
8.1646397 561 56
8.1718445 561 56
8.1790398 561 56
8.1862573 561 56
8.1934631 562 56
8.2006830 562 56
8.2078788 562 56
8.2150473 562 56
8.2222171 562 56
8.2294218 562 56
8.2366274 562 56
8.2438169 562 56
8.2510154 562 56
8.2582100 562 56
8.2654237 562 56
8.2726288 562 56
8.2798359 562 56
8.2870277 562 56
8.2942388 562 56
8.3014281 562 56
8.3086085 562 56
8.3157990 562 56
8.3230157 562 56
8.3302192 562 56
8.3374102 562 56
8.3446063 562 56
8.3518059 562 56
8.3589996 562 56
8.3661922 562 56
8.3733797 562 56
8.3805728 562 56
8.3877822 562 56
8.3949794 562 56
8.4021888 562 56
8.4093845 562 56
8.4165966 562 56
8.4238032 562 56
8.4310115 562 56
8.4381874 562 56
8.4453851 563 56
8.4525979 563 56
8.4597868 563 56
8.4669886 563 56
8.4741899 563 56
8.4813876 563 56
8.4885896 563 56
8.4957835 563 56
8.5029862 563 56
8.5101555 563 56
8.5173603 563 56
8.5245709 563 56
8.5317774 563 56
8.5389631 563 56
8.5461470 563 56
8.5533522 563 56
8.5605576 563 56
8.5677505 563 56
8.5749572 563 56
8.5821706 563 56
8.5893787 563 56
8.5965907 563 56
8.6037992 563 56
8.6109982 563 56
8.6181912 563 56
8.6253928 563 56
8.6325942 563 56
8.6397953 563 56
8.6470022 563 56
8.6542160 563 56
8.6614077 563 56
8.6686307 563 56
8.6758575 563 56
8.6830567 563 56
8.6902534 563 56
8.6974632 564 56
8.7046483 564 56
8.7118439 564 56
8.7190497 564 56
8.7262451 564 56
8.7334348 564 56
8.7406347 564 56
8.7478545 564 56
8.7550682 564 56
8.7622664 564 56
8.7694536 564 56
8.7766418 564 56
8.7838363 564 56
8.7910569 564 56
8.7982731 564 56
8.8054743 564 56
8.8127001 564 56
8.8199238 564 56
8.8271203 564 56
8.8343276 564 56
8.8415624 564 56
8.8487550 564 56
8.8559703 564 56
8.8631769 564 56
8.8704033 564 56
8.8776088 564 56
8.8848051 564 56
8.8920200 564 56
8.8992336 564 56
8.9064575 564 56
8.9136548 564 56
8.9208427 564 56
8.9280390 564 56
8.9352229 564 56
8.9423965 564 56
8.9495945 565 56
8.9567797 565 56
8.9639743 565 56
8.9711713 565 56
8.9783509 565 56
8.9855520 565 56
8.9927590 565 56
8.9999556 565 56
9.0071789 565 56
9.0143811 565 56
9.0215821 565 56
9.0287650 565 56
9.0359578 565 56
9.0431903 565 56
9.0503715 565 56
9.0575644 565 56
9.0647482 565 56
9.0719601 565 56
9.0791302 565 56
9.0863524 565 56
9.0935477 565 56
9.1007589 565 56
9.1079620 565 56
9.1151632 565 56
9.1223636 565 56
9.1295585 565 56
9.1367451 565 56
9.1439618 565 56
9.1511621 565 56
9.1583565 565 56
9.1655495 565 56
9.1727422 565 56
9.1799612 565 56
9.1871760 565 56
9.1943628 565 56
9.2015697 566 56
9.2087576 566 56
9.2159508 566 56
9.2231527 566 56
9.2303776 566 56
9.2375959 566 56
9.2448108 566 56
9.2519994 566 56
9.2591847 566 56
9.2664092 566 56
9.2735982 566 56
9.2808113 566 56
9.2880074 566 56
9.2951921 566 56
9.3023858 566 56
9.3095905 566 56
9.3167778 566 56
9.3239842 566 56
9.3311855 566 56
9.3383872 566 56
9.3456092 566 56
9.3528240 566 56
9.3600087 566 56
9.3672016 566 56
9.3744194 566 56
9.3816246 566 56
9.3888001 566 56
9.3959975 566 56
9.4032042 566 56
9.4104092 566 56
9.4176011 566 56
9.4248119 566 56
9.4320276 566 56
9.4392197 566 56
9.4464262 567 56
9.4536281 567 56
9.4608325 567 56
9.4680212 567 56
9.4751964 567 56
9.4823904 567 56
9.4895911 567 56
9.4968071 567 56
9.5039930 567 56
9.5112020 567 56
9.5183999 567 56
9.5256067 567 56
9.5328280 567 56
9.5400293 567 56
9.5472479 567 56
9.5544496 567 56
9.5616339 567 56
9.5688234 567 56
9.5760371 567 56
9.5832427 567 56
9.5904527 567 56
9.5976561 567 56
9.6048654 567 56
9.6120579 567 56
9.6192652 567 56
9.6264742 567 56
9.6336698 567 56
9.6408476 567 56
9.6480415 567 56
9.6552322 567 56
9.6624183 567 56
9.6696171 567 56
9.6767931 567 56
9.6840040 567 56
9.6911908 567 56
9.6983730 568 56
9.7055879 568 56
9.7127865 568 56
9.7199881 568 56
9.7272014 568 56
9.7343879 568 56
9.7415949 568 56
9.7487962 568 56
9.7559784 568 56
9.7631835 568 56
9.7703925 568 56
9.7775858 568 56
9.7847733 568 56
9.7919664 568 56
9.7991610 568 56
9.8063539 568 56
9.8135569 568 56
9.8207527 568 56
9.8279481 568 56
9.8351558 568 56
9.8423619 568 56
9.8495555 568 56
9.8567564 568 56
9.8639692 568 56
9.8711703 568 56
9.8783700 568 56
9.8855532 568 56
9.8927494 568 56
9.8999641 568 56
9.9071364 568 56
9.9143361 568 56
9.9215470 568 56
9.9287606 568 56
9.9359446 568 56
9.9431489 568 56
9.9503577 569 56
9.9575437 569 56
9.9647497 569 56
9.9719506 569 56
9.9791663 569 56
9.9863686 569 56
9.9935893 569 56
10.0007868 569 56
10.0079895 569 56
10.0151798 569 56
10.0223774 569 56
10.0295637 569 56
10.0367778 569 56
10.0439885 569 56
10.0511821 569 56
10.0583800 569 56
