djpeg
0.0000522 34
1.8723905 481 56
1.8795889 481 56
1.8867915 482 56
1.8939958 482 56
1.9012064 483 56
1.9084164 483 56
1.9156212 484 56
1.9228320 484 56
1.9300378 485 56
1.9372320 485 56
1.9444203 485 56
1.9516022 486 56
1.9588111 486 56
1.9660050 487 56
1.9731977 487 56
1.9804064 488 56
1.9876346 488 56
1.9948255 489 56
2.0020274 489 56
2.0092291 490 56
2.0164338 490 56
2.0236347 490 56
2.0308286 491 56
2.0380104 491 56
2.0451976 492 56
2.0523964 492 56
2.0595902 492 56
2.0667914 493 56
2.0740036 493 56
2.0811715 494 56
2.0883643 494 57
2.0955578 495 57
2.1027490 495 57
2.1099781 495 57
2.1171845 496 57
2.1243914 496 57
2.1315909 496 57
2.1387840 497 57
2.1459917 497 57
2.1531959 498 57
2.1603975 498 57
2.1676191 498 57
2.1748338 499 57
2.1820319 499 57
2.1892166 499 57
2.1964175 500 57
2.2036033 500 57
2.2108237 501 57
2.2180171 501 57
2.2251934 501 57
2.2323831 502 57
2.2395527 502 57
2.2467553 502 57
2.2539630 503 57
2.2611512 503 57
2.2683476 503 57
2.2755221 504 57
2.2827050 504 57
2.2898914 504 57
2.2971054 505 57
2.3042851 505 57
2.3114778 505 57
2.3186948 506 57
2.3258821 506 57
2.3330882 506 57
2.3402971 507 57
2.3474852 507 57
2.3546703 507 57
2.3618690 507 57
2.3690515 508 57
2.3762482 508 57
2.3834654 508 57
2.3906844 509 57
2.3978803 509 57
2.4050806 509 57
2.4122718 510 57
2.4194588 510 57
2.4266589 510 57
2.4338708 510 57
2.4410728 511 57
2.4482662 511 57
2.4554381 511 57
2.4626424 512 57
2.4698305 512 57
2.4770301 512 57
2.4842348 512 57
2.4914540 513 57
2.4986526 513 57
2.5058538 513 57
2.5130649 513 57
2.5202788 514 57
2.5274531 514 57
2.5346797 514 57
2.5418847 514 57
2.5490896 515 57
2.5562956 515 57
2.5634806 515 57
2.5706597 515 57
2.5778737 516 57
2.5850646 516 57
2.5922507 516 57
2.5994440 516 57
2.6066314 517 57
2.6138455 517 57
2.6210244 517 57
2.6282128 517 57
2.6354184 518 57
2.6426367 518 57
2.6498318 518 57
2.6570076 518 57
2.6642090 519 57
2.6714116 519 57
2.6786127 519 57
2.6858032 519 57
2.6930129 519 57
2.7002302 520 57
2.7074338 520 57
2.7146460 520 57
2.7218455 520 57
2.7290419 521 57
2.7362264 521 57
2.7434405 521 57
2.7506367 521 57
2.7578370 521 57
2.7650384 522 57
2.7722210 522 57
2.7794307 522 57
2.7866170 522 57
2.7938158 522 57
2.8010257 523 57
2.8082256 523 57
2.8154475 523 57
2.8226339 523 57
2.8298379 523 57
2.8370454 524 57
2.8442233 524 57
2.8514216 524 57
2.8586142 524 57
2.8658253 524 57
2.8730160 524 57
2.8802336 525 57
2.8874294 525 57
2.8946249 525 57
2.9018166 525 57
2.9090030 525 57
2.9161834 526 57
2.9233889 526 57
2.9305884 526 57
2.9377695 526 57
2.9449748 526 57
2.9521816 526 57
2.9593793 527 57
2.9665927 527 57
2.9737767 527 57
2.9809637 527 57
2.9881569 527 57
2.9953708 527 57
3.0025673 528 57
3.0097632 528 57
3.0169862 528 57
3.0241842 528 57
3.0313942 528 57
3.0385941 528 57
3.0457980 529 57
3.0529984 529 57
3.0601808 529 57
3.0673617 529 57
3.0745623 529 57
3.0817506 529 57
3.0889644 529 57
3.0961536 530 57
3.1033718 530 57
3.1105686 530 57
3.1177586 530 57
3.1249538 530 57
3.1321403 530 57
3.1393432 530 57
3.1465470 531 57
3.1537587 531 57
3.1609739 531 57
3.1681647 531 57
3.1753636 531 57
3.1825681 531 57
3.1897919 531 57
3.1969903 532 57
3.2041936 532 57
3.2113971 532 57
3.2185723 532 57
3.2257854 532 57
3.2329870 532 57
3.2401772 532 57
3.2473827 532 57
3.2546161 533 57
3.2618192 533 57
3.2690156 533 57
3.2762124 533 57
3.2834061 533 57
3.2906327 533 57
3.2978325 533 57
3.3050305 533 57
3.3122294 534 57
3.3194270 534 57
3.3266422 534 57
3.3338437 534 57
3.3410459 534 57
3.3482523 534 57
3.3554843 534 57
3.3626925 534 57
3.3698942 535 57
3.3770932 535 57
3.3842885 535 57
3.3914931 535 57
3.3986733 535 57
3.4058634 535 57
3.4130508 535 57
3.4202292 535 57
3.4274304 535 57
3.4346138 536 57
3.4418132 536 57
3.4490147 536 57
3.4562116 536 57
3.4634058 536 57
3.4706065 536 57
3.4777753 536 57
3.4849732 536 57
3.4921456 536 57
3.4993344 536 57
3.5065314 537 57
3.5137226 537 57
3.5208808 537 57
3.5280999 537 57
3.5352874 537 57
3.5425049 537 57
3.5496978 537 57
3.5568951 537 57
3.5640928 537 57
3.5712808 537 57
3.5784901 538 57
3.5856671 538 57
3.5928771 538 57
3.6000831 538 57
3.6073005 538 57
3.6144921 538 57
3.6216766 538 57
3.6288900 538 57
3.6360814 538 57
3.6433054 538 57
3.6505176 538 57
3.6577239 539 57
3.6649165 539 57
3.6721013 539 57
3.6792810 539 57
3.6864886 539 57
3.6936794 539 57
3.7008666 539 57
3.7080595 539 57
3.7152783 539 57
3.7224836 539 57
3.7296777 539 57
3.7368769 539 57
3.7440545 540 57
3.7512582 540 57
3.7584623 540 57
3.7656785 540 57
3.7728683 540 57
3.7800780 540 57
3.7872651 540 57
3.7944676 540 57
3.8016751 540 57
3.8088738 540 57
3.8160575 540 57
3.8232442 540 57
3.8304267 540 57
3.8376172 541 57
3.8448194 541 57
3.8520196 541 57
3.8592340 541 57
3.8664238 541 57
3.8736237 541 57
3.8808086 541 57
3.8880053 541 57
3.8951975 541 57
3.9023984 541 57
3.9095919 541 57
3.9167906 541 57
3.9240105 541 57
3.9311958 541 57
3.9384038 542 57
3.9456181 542 57
3.9528451 542 57
3.9600119 542 57
3.9672236 542 57
3.9744206 542 57
3.9815932 542 57
3.9887850 542 57
3.9959933 542 57
4.0031854 542 57
4.0103820 542 57
4.0175746 542 57
4.0247526 542 57
4.0319511 542 57
4.0391538 542 57
4.0463499 543 57
4.0535415 543 57
4.0607282 543 57
4.0679252 543 57
4.0751402 543 57
4.0823607 543 57
4.0895663 543 57
4.0967794 543 57
4.1039922 543 57
4.1111993 543 57
4.1184025 543 57
4.1256277 543 57
4.1328407 543 57
4.1400435 543 57
4.1472465 543 57
4.1544490 543 57
4.1616518 543 58
4.1688336 544 58
4.1760389 544 58
4.1832216 544 58
4.1904287 544 58
4.1976461 544 58
4.2048472 544 58
4.2120566 544 58
4.2192611 544 58
4.2264667 544 58
4.2336867 544 58
4.2408935 544 58
4.2480898 544 58
4.2552680 544 58
4.2624830 544 58
4.2696651 544 58
4.2768812 544 58
4.2840692 544 58
4.2912819 544 58
4.2984959 545 58
4.3057035 545 58
4.3129105 545 58
4.3201026 545 58
4.3273023 545 58
4.3344897 545 58
4.3416912 545 58
4.3488851 545 58
4.3560655 545 58
4.3632570 545 59
4.3704896 545 59
4.3776829 545 59
4.3848784 545 59
4.3920746 545 59
4.3992883 545 59
4.4065138 545 59
4.4137028 545 59
4.4208967 545 59
4.4280805 545 59
4.4352987 545 59
4.4425145 546 59
4.4497030 546 59
4.4569027 546 59
4.4641012 546 59
4.4712782 546 59
4.4784838 546 59
4.4857024 546 59
4.4928845 546 59
4.5000946 546 59
4.5073136 546 59
4.5145004 546 59
4.5217073 546 59
4.5289060 546 59
4.5360997 546 59
4.5432934 546 59
4.5504977 546 59
4.5576974 546 59
4.5648835 546 59
4.5721066 546 59
4.5793034 546 59
4.5864899 546 59
4.5937045 546 59
4.6009007 547 59
4.6080848 547 59
4.6152768 547 59
4.6224669 547 59
4.6296552 547 59
4.6368405 547 59
4.6440280 547 59
4.6512156 547 59
4.6583895 547 59
4.6655510 547 59
4.6727265 547 59
4.6799262 547 59
4.6871190 547 59
4.6943062 547 59
4.7015099 547 59
4.7087036 547 59
4.7158930 547 59
4.7231015 547 59
4.7302986 547 59
4.7374916 547 59
4.7446958 547 59
4.7518943 547 59
4.7590843 547 59
4.7663061 547 59
4.7735007 548 59
4.7806908 548 59
4.7878536 548 59
4.7950556 548 59
4.8022505 548 59
4.8094598 548 59
4.8166549 548 59
4.8238629 548 59
4.8310796 548 59
4.8382746 548 59
4.8454669 548 60
4.8526674 548 60
4.8598682 548 60
4.8670768 548 60
4.8742657 548 60
4.8814859 548 60
4.8886903 548 60
4.8959004 548 60
4.9031052 548 60
4.9103159 548 60
4.9175188 548 60
4.9247072 548 60
4.9319091 548 60
4.9391099 548 60
4.9463208 548 60
4.9535322 548 60
4.9607265 548 60
4.9679488 549 60
4.9751364 549 60
4.9823299 549 60
4.9895197 549 60
4.9967349 549 60
5.0039417 549 60
5.0111328 549 60
5.0183090 549 60
5.0255010 549 60
5.0327065 549 60
5.0399012 549 60
5.0470816 549 60
5.0542801 549 60
5.0614887 549 60
5.0686558 549 60
5.0758501 549 60
5.0830338 549 60
5.0902425 549 60
5.0974433 549 60
5.1046505 549 60
5.1118561 549 60
5.1190597 549 60
5.1262467 549 60
5.1334487 549 60
5.1406454 549 60
5.1478476 549 60
5.1550467 549 60
5.1622485 549 60
5.1694334 549 60
5.1766301 549 60
5.1838401 549 60
5.1910459 550 60
5.1982391 550 60
5.2054405 550 60
5.2126557 550 60
5.2198584 550 60
5.2270747 550 60
5.2343114 550 60
5.2414823 550 60
5.2486627 550 60
5.2558598 550 60
5.2630511 550 60
5.2702604 550 60
5.2774825 550 60
5.2846861 550 60
5.2918818 550 60
5.2990768 550 60
5.3062970 550 60
5.3135066 550 60
5.3207012 550 60
5.3279124 550 60
5.3350931 550 60
5.3422928 550 60
5.3494799 550 60
5.3566656 550 60
5.3638637 550 60
5.3710701 550 60
5.3782880 550 60
5.3854954 550 60
5.3926954 550 60
5.3998831 550 60
5.4070943 550 60
5.4143057 550 60
5.4215148 550 60
5.4287189 550 60
5.4359247 551 60
5.4431071 551 60
5.4503150 551 60
5.4575034 551 60
5.4647003 551 60
5.4718833 551 60
5.4790802 551 60
5.4862806 551 60
5.4934962 551 60
5.5007115 551 60
5.5079048 551 60
5.5150950 551 60
5.5222815 551 60
5.5294766 551 60
5.5366907 551 60
5.5438840 551 60
5.5510978 551 60
5.5583091 551 60
5.5655331 551 60
5.5727365 551 60
5.5799441 551 60
5.5871592 551 60
5.5943719 551 60
5.6015964 551 60
5.6088155 551 60
5.6160046 551 60
5.6231955 551 60
5.6303699 551 60
5.6375886 551 60
5.6447899 551 60
5.6519935 551 60
5.6592012 551 60
5.6663909 551 60
5.6735738 551 60
5.6807787 551 60
5.6879862 552 60
5.6952117 552 60
5.7024139 552 60
5.7095937 552 60
5.7167945 552 60
5.7239781 552 60
5.7311769 552 60
5.7383712 552 60
5.7455799 552 60
5.7527946 552 60
5.7599959 552 60
5.7671936 552 60
5.7743984 552 60
5.7815929 552 60
5.7888003 552 60
5.7959938 552 60
5.8031782 552 60
5.8103617 552 60
5.8175756 552 60
5.8247791 552 60
5.8319970 552 60
5.8391785 552 60
5.8463737 552 61
5.8535853 552 61
5.8607669 552 61
5.8679663 552 61
5.8751638 552 61
5.8823598 552 61
5.8895462 552 61
5.8967355 552 61
5.9039113 552 61
5.9110890 552 61
5.9182944 552 61
5.9254920 552 61
5.9326924 552 61
5.9398734 553 61
5.9470679 553 61
5.9542903 553 61
5.9614898 553 61
5.9686850 553 61
5.9758779 553 61
5.9830699 553 61
5.9902447 553 61
5.9974590 553 61
6.0046383 553 61
6.0118186 553 61
6.0190260 553 61
6.0262108 553 61
6.0334123 553 61
6.0406200 553 61
6.0478251 553 61
6.0550103 553 61
6.0622061 553 61
6.0694169 553 61
6.0766296 553 61
6.0838214 553 61
6.0910158 553 61
6.0982274 553 61
6.1053992 553 61
6.1126055 553 61
6.1198299 553 61
6.1270093 553 61
6.1342093 553 61
6.1414174 553 61
6.1486152 553 61
6.1558243 553 61
6.1630419 553 61
6.1702520 553 61
6.1774451 553 61
6.1846267 553 61
6.1918487 554 61
6.1990722 554 61
6.2062708 554 61
6.2134384 554 61
6.2206235 554 61
6.2278171 554 61
6.2350440 554 61
6.2422636 554 61
6.2494438 554 61
6.2566376 554 61
6.2638223 554 61
6.2710241 554 61
6.2782061 554 61
6.2853990 554 61
6.2925916 554 61
6.2998017 554 61
6.3070047 554 61
6.3142054 554 61
6.3213821 554 61
6.3285908 554 61
6.3357757 554 61
6.3429665 554 61
6.3501538 554 61
6.3573536 554 61
6.3645471 554 61
6.3717593 554 61
6.3789497 554 61
6.3861703 554 61
6.3933533 554 61
6.4005673 554 61
6.4077915 554 61
6.4150032 554 61
6.4222035 554 61
6.4294012 554 61
6.4366029 554 61
6.4438087 555 61
6.4510074 555 61
6.4582267 555 61
6.4654300 555 61
6.4726356 555 61
6.4798332 555 61
6.4870218 555 61
6.4942549 555 61
6.5014440 555 61
6.5086459 555 61
6.5158188 555 61
6.5230151 555 61
6.5302118 555 61
6.5374143 555 61
6.5446086 555 61
6.5517961 555 61
6.5590012 555 61
6.5662217 555 61
6.5734166 555 61
6.5805979 555 61
6.5878094 555 61
6.5950018 555 61
6.6022136 555 61
6.6094318 555 61
6.6166300 555 61
6.6238212 555 61
6.6310102 555 61
6.6382215 555 61
6.6454221 555 61
6.6526356 555 61
6.6598487 555 61
6.6670582 555 61
6.6742459 555 61
6.6814429 555 61
6.6886288 555 61
6.6958296 556 61
6.7030378 556 61
6.7102213 556 61
6.7174225 556 61
6.7246236 556 61
6.7318330 556 61
6.7390396 556 61
6.7462426 556 61
6.7534307 556 61
6.7606310 556 61
6.7678560 556 61
6.7750353 556 61
6.7822352 556 61
6.7894406 556 61
6.7966638 556 61
6.8038673 556 61
6.8110578 556 61
6.8182501 556 61
6.8254476 556 61
6.8326603 556 61
6.8398499 556 61
6.8470445 556 61
6.8542427 556 61
6.8614524 556 61
6.8686405 556 61
6.8758271 556 61
6.8830156 556 61
6.8902178 556 61
6.8974177 556 61
6.9046130 556 61
6.9118215 556 61
6.9190291 556 61
6.9262425 556 61
6.9334467 556 61
6.9406350 557 61
6.9478584 557 61
6.9550643 557 61
6.9622703 557 61
6.9694613 557 61
6.9766457 557 61
6.9838361 557 61
6.9910355 557 61
6.9982458 557 61
7.0054409 557 61
7.0126341 557 61
7.0198398 557 61
7.0270249 557 61
7.0342357 557 61
7.0414377 557 61
7.0486209 557 61
7.0558342 557 61
7.0630420 557 61
7.0702679 557 61
7.0774619 557 61
7.0846568 557 61
7.0918769 557 61
7.0990641 557 61
7.1062575 557 61
7.1134585 557 61
7.1206638 557 61
7.1278637 557 61
7.1350636 557 61
7.1422555 557 61
7.1494465 557 61
7.1566403 557 61
7.1638346 557 61
7.1710147 557 61
7.1782026 557 61
7.1854028 557 61
7.1926089 558 61
7.1998230 558 61
7.2070058 558 61
7.2142009 558 61
7.2214174 558 61
7.2286010 558 61
7.2357930 558 61
7.2429817 558 61
7.2501742 558 61
7.2573912 558 61
7.2645847 558 61
7.2717890 558 61
7.2789967 558 61
7.2861899 558 61
7.2933695 558 61
7.3005739 558 61
7.3077807 558 61
7.3149852 558 61
7.3221896 558 61
7.3294021 558 61
7.3366001 558 61
7.3438253 558 61
7.3510317 558 61
7.3582427 558 61
7.3654556 558 61
7.3726416 558 61
7.3798503 558 61
7.3870461 558 61
7.3942476 558 61
7.4014507 558 61
7.4086325 558 61
7.4158271 558 61
7.4230395 558 61
7.4302527 558 61
7.4374562 558 61
7.4446157 559 61
7.4518170 559 61
7.4590096 559 61
7.4662175 559 61
7.4734400 559 61
7.4806385 559 61
7.4878313 559 61
7.4950321 559 61
7.5022369 559 61
7.5094222 559 61
7.5166058 559 61
7.5237980 559 61
7.5310030 559 61
7.5382065 559 61
7.5454110 559 61
7.5525990 559 61
7.5597925 559 61
7.5670021 559 61
7.5741952 559 61
7.5813867 559 61
7.5885893 559 61
7.5958075 559 61
7.6030117 559 61
7.6102089 559 61
7.6173998 559 61
7.6246072 559 61
7.6317950 559 61
7.6389820 559 61
7.6461864 559 61
7.6533906 559 61
7.6605850 559 61
7.6677837 559 61
7.6749759 559 61
7.6821794 559 61
7.6893911 560 61
7.6965876 560 61
7.7037772 560 61
7.7109763 560 61
7.7181801 560 61
7.7254007 560 61
7.7326011 560 61
7.7398228 560 61
7.7470164 560 61
7.7542129 560 61
7.7614187 560 61
7.7686148 560 61
7.7758257 560 61
7.7830275 560 61
7.7902332 560 61
7.7974483 560 61
7.8046365 560 61
7.8118481 560 61
7.8190435 560 61
7.8262334 560 61
7.8334314 560 61
7.8406498 560 61
7.8478440 560 61
7.8550290 560 61
7.8622308 560 61
7.8694252 560 61
7.8766272 560 61
7.8838085 560 61
7.8910178 560 61
7.8982218 560 61
7.9054285 560 61
7.9126273 560 61
7.9198465 560 61
7.9270457 560 61
7.9342431 560 61
7.9414659 561 61
7.9486541 561 61
7.9558676 561 61
7.9630600 561 61
7.9702726 561 61
7.9774539 561 61
7.9846579 561 61
7.9918609 561 61
7.9990698 561 61
8.0062646 561 61
8.0134684 561 61
8.0206826 561 61
8.0278917 561 61
8.0350784 561 61
8.0422859 561 61
8.0495034 561 61
8.0566979 561 61
8.0639022 561 61
8.0710791 561 61
8.0782758 561 61
8.0854712 561 61
8.0926616 561 61
8.0998456 561 61
8.1070370 561 61
8.1142269 561 61
8.1214295 561 61
8.1286424 561 61
8.1358428 561 61
8.1430265 561 61
8.1502281 561 61
8.1574260 561 61
8.1646418 561 61
8.1718462 561 61
8.1790411 561 61
8.1862592 561 61
8.1934650 562 61
8.2006844 562 61
8.2078803 562 61
8.2150494 562 61
8.2222190 562 61
8.2294235 562 61
8.2366290 562 61
8.2438190 562 61
8.2510169 562 61
8.2582115 562 61
8.2654252 562 61
8.2726309 562 61
8.2798377 562 61
8.2870290 562 61
8.2942408 562 61
8.3014296 562 61
8.3086105 562 61
8.3158008 562 61
8.3230174 562 61
8.3302208 562 61
8.3374116 562 61
8.3446083 562 61
8.3518074 562 61
8.3590016 562 61
8.3661938 562 61
8.3733816 562 61
8.3805741 562 61
8.3877841 562 61
8.3949807 562 61
8.4021903 562 61
8.4093864 562 61
8.4165981 562 61
8.4238053 562 61
8.4310134 562 61
8.4381890 562 61
8.4453867 563 61
8.4525996 563 61
8.4597887 563 61
8.4669903 563 61
8.4741919 563 61
8.4813897 563 61
8.4885910 563 61
8.4957853 563 61
8.5029881 563 61
8.5101569 563 61
8.5173617 563 61
8.5245727 563 61
8.5317790 563 61
8.5389651 563 61
8.5461489 563 61
8.5533538 563 61
8.5605590 563 61
8.5677525 563 61
8.5749591 563 61
8.5821722 563 61
8.5893801 563 61
8.5965921 563 61
8.6038013 563 61
8.6110000 563 61
8.6181932 563 61
8.6253949 563 61
8.6325959 563 61
8.6397972 563 61
8.6470040 563 61
8.6542175 563 61
8.6614093 563 61
8.6686325 563 61
8.6758596 563 61
8.6830584 563 61
8.6902554 563 61
8.6974647 564 61
8.7046501 564 61
8.7118459 564 61
8.7190514 564 61
8.7262472 564 61
8.7334369 564 61
8.7406362 564 61
8.7478562 564 61
8.7550697 564 61
8.7622683 564 61
8.7694553 564 61
8.7766433 564 61
8.7838384 564 61
8.7910589 564 61
8.7982752 564 61
8.8054763 564 61
8.8127015 564 61
8.8199257 564 61
8.8271218 564 61
8.8343295 564 61
8.8415641 564 61
8.8487566 564 61
8.8559718 564 61
8.8631783 564 61
8.8704051 564 61
8.8776104 564 61
8.8848069 564 61
8.8920220 564 61
8.8992357 564 61
8.9064592 564 61
8.9136565 564 61
8.9208446 564 61
8.9280410 564 61
8.9352249 564 61
8.9423985 564 61
8.9495964 565 61
8.9567817 565 61
8.9639757 565 61
8.9711730 565 61
8.9783524 565 61
8.9855539 565 61
8.9927605 565 61
8.9999573 565 61
9.0071803 565 61
9.0143827 565 61
9.0215838 565 61
9.0287665 565 61
9.0359592 565 61
9.0431924 565 61
9.0503732 565 61
9.0575660 565 61
9.0647499 565 61
9.0719621 565 61
9.0791323 565 61
9.0863538 565 61
9.0935497 565 61
9.1007604 565 61
9.1079641 565 61
9.1151650 565 61
9.1223655 565 61
9.1295599 565 61
9.1367465 565 61
9.1439637 565 61
9.1511641 565 61
9.1583584 565 61
9.1655516 565 61
9.1727440 565 61
9.1799630 565 61
9.1871781 565 61
9.1943644 565 61
9.2015714 566 61
9.2087594 566 61
9.2159523 566 61
9.2231542 566 61
9.2303792 566 61
9.2375978 566 61
9.2448126 566 61
9.2520015 566 61
9.2591862 566 61
9.2664110 566 61
9.2736003 566 61
9.2808127 566 61
9.2880087 566 61
9.2951941 566 61
9.3023873 566 61
9.3095922 566 61
9.3167794 566 61
9.3239858 566 61
9.3311874 566 61
9.3383888 566 61
9.3456113 566 61
9.3528258 566 61
9.3600101 566 61
9.3672034 566 61
9.3744207 566 61
9.3816266 566 61
9.3888017 566 61
9.3959995 566 61
9.4032060 566 61
9.4104112 566 61
9.4176030 566 61
9.4248139 566 61
9.4320296 566 61
9.4392212 566 61
9.4464277 567 61
9.4536298 567 61
9.4608344 567 61
9.4680233 567 61
9.4751982 567 61
9.4823924 567 61
9.4895930 567 61
9.4968084 567 61
9.5039949 567 61
9.5112036 567 61
9.5184017 567 61
9.5256082 567 61
9.5328299 567 61
9.5400307 567 61
9.5472495 567 61
9.5544517 567 61
9.5616360 567 61
9.5688250 567 61
9.5760385 567 61
9.5832442 567 61
9.5904542 567 61
9.5976577 567 61
9.6048668 567 61
9.6120594 567 61
9.6192668 567 61
9.6264762 567 61
9.6336718 567 61
9.6408494 567 61
9.6480429 567 61
9.6552336 567 61
9.6624197 567 61
9.6696189 567 61
9.6767946 567 61
9.6840059 567 61
9.6911923 567 61
9.6983751 568 61
9.7055896 568 61
9.7127882 568 61
9.7199896 568 61
9.7272033 568 61
9.7343896 568 61
9.7415967 568 61
9.7487982 568 61
9.7559803 568 61
9.7631856 568 61
9.7703941 568 61
9.7775872 568 61
9.7847751 568 61
9.7919681 568 61
9.7991630 568 61
9.8063559 568 61
9.8135585 568 61
9.8207541 568 61
9.8279500 568 61
9.8351575 568 61
9.8423639 568 61
9.8495571 568 61
9.8567578 568 61
9.8639707 568 61
9.8711721 568 61
9.8783714 568 61
9.8855552 568 61
9.8927508 568 61
9.8999657 568 61
9.9071382 568 61
9.9143378 568 61
9.9215484 568 61
9.9287621 568 61
9.9359460 568 61
9.9431505 568 61
9.9503598 569 61
9.9575456 569 61
9.9647517 569 61
9.9719522 569 61
9.9791679 569 61
9.9863702 569 61
9.9935908 569 61
10.0007884 569 61
10.0079915 569 61
10.0151813 569 61
10.0223794 569 61
10.0295655 569 61
10.0367796 569 61
10.0439902 569 61
10.0511838 569 61
10.0583815 569 61
