readelf
0.0000522 156
1.4187436 1360 101
1.4259445 1363 101
1.4331493 1365 101
1.4403616 1368 101
1.4475504 1370 102
1.4547573 1372 102
1.4619780 1375 102
1.4691756 1377 102
1.4763913 1379 102
1.4835918 1382 102
1.4907842 1384 102
1.4979724 1386 102
1.5051789 1388 102
1.5123756 1391 102
1.5195625 1393 102
1.5267591 1395 102
1.5339679 1397 102
1.5411742 1399 102
1.5483829 1402 102
1.5555903 1404 102
1.5627659 1406 102
1.5699768 1408 102
1.5771749 1410 102
1.5843769 1412 102
1.5915665 1414 102
1.5987634 1416 102
1.6059706 1418 102
1.6131674 1420 102
1.6203735 1422 102
1.6275773 1424 102
1.6347946 1426 102
1.6419769 1428 102
1.6491649 1430 102
1.6563528 1432 102
1.6635354 1434 102
1.6707393 1436 102
1.6779392 1438 102
1.6851312 1440 102
1.6923245 1442 102
1.6995285 1443 102
1.7067048 1445 102
1.7138970 1447 102
1.7211183 1449 102
1.7283152 1451 102
1.7355174 1453 102
1.7427198 1454 102
1.7499303 1456 102
1.7571354 1458 102
1.7643411 1460 102
1.7715366 1461 103
1.7787616 1463 103
1.7859701 1465 103
1.7931672 1466 103
1.8003705 1468 103
1.8075712 1470 103
1.8147968 1471 103
1.8219856 1473 103
1.8291820 1475 103
1.8364133 1476 103
1.8436152 1478 103
1.8508270 1479 103
1.8580290 1481 103
1.8652277 1483 103
1.8723951 1484 103
1.8795935 1486 103
1.8867962 1487 103
1.8940005 1489 103
1.9012110 1490 103
1.9084211 1492 103
1.9156259 1493 103
1.9228366 1495 103
1.9300424 1496 103
1.9372366 1498 103
1.9444249 1499 103
1.9516069 1501 103
1.9588158 1502 103
1.9660097 1503 103
1.9732023 1505 103
1.9804110 1506 104
1.9876393 1508 104
1.9948301 1509 104
2.0020321 1510 104
2.0092338 1512 104
2.0164385 1513 104
2.0236394 1514 104
2.0308332 1516 104
2.0380151 1517 104
2.0452023 1518 104
2.0524011 1520 104
2.0595949 1521 105
2.0667960 1522 105
2.0740083 1524 105
2.0811762 1525 105
2.0883689 1526 106
2.0955624 1527 106
2.1027537 1529 106
2.1099827 1530 106
2.1171892 1531 106
2.1243961 1532 106
2.1315955 1533 106
2.1387887 1535 106
2.1459964 1536 106
2.1532006 1537 106
2.1604022 1538 106
2.1676237 1539 106
2.1748385 1541 106
2.1820366 1542 106
2.1892213 1543 106
2.1964221 1544 106
2.2036080 1545 107
2.2108284 1546 107
2.2180218 1547 107
2.2251981 1548 107
2.2323877 1549 107
2.2395573 1551 107
2.2467599 1552 107
2.2539676 1553 107
2.2611558 1554 107
2.2683523 1555 108
2.2755268 1556 108
2.2827097 1557 108
2.2898960 1558 108
2.2971100 1559 108
2.3042898 1560 108
2.3114824 1561 108
2.3186995 1562 108
2.3258868 1563 108
2.3330928 1564 108
2.3403018 1565 108
2.3474899 1566 108
2.3546749 1567 108
2.3618737 1568 108
2.3690562 1569 108
2.3762528 1570 108
2.3834701 1571 108
2.3906891 1571 108
2.3978850 1572 108
2.4050853 1573 108
2.4122765 1574 108
2.4194634 1575 108
2.4266635 1576 108
2.4338754 1577 108
2.4410775 1578 108
2.4482709 1579 108
2.4554427 1580 109
2.4626470 1580 109
2.4698352 1581 110
2.4770348 1582 110
2.4842394 1583 110
2.4914587 1584 110
2.4986572 1585 110
2.5058585 1585 110
2.5130696 1586 111
2.5202834 1587 111
2.5274578 1588 111
2.5346843 1589 111
2.5418893 1590 111
2.5490943 1590 111
2.5563002 1591 111
2.5634852 1592 111
2.5706643 1593 111
2.5778783 1593 111
2.5850693 1594 111
2.5922554 1595 111
2.5994486 1596 111
2.6066361 1596 111
2.6138502 1597 111
2.6210291 1598 111
2.6282174 1599 111
2.6354231 1599 111
2.6426414 1600 111
2.6498364 1601 111
2.6570122 1602 111
2.6642137 1602 111
2.6714162 1603 111
2.6786173 1604 111
2.6858078 1604 111
2.6930176 1605 111
2.7002348 1606 111
2.7074384 1606 111
2.7146507 1607 111
2.7218502 1608 111
2.7290466 1608 111
2.7362311 1609 111
2.7434451 1610 111
2.7506414 1610 111
2.7578417 1611 111
2.7650430 1612 111
2.7722257 1612 111
2.7794353 1613 111
2.7866216 1613 111
2.7938205 1614 111
2.8010304 1615 111
2.8082303 1615 111
2.8154521 1616 111
2.8226385 1617 111
2.8298425 1617 111
2.8370501 1618 111
2.8442279 1618 111
2.8514263 1619 111
2.8586189 1620 111
2.8658300 1620 111
2.8730207 1621 111
2.8802382 1621 111
2.8874340 1622 111
2.8946295 1622 111
2.9018213 1623 111
2.9090076 1623 111
2.9161880 1624 111
2.9233936 1625 111
2.9305930 1625 111
2.9377741 1626 111
2.9449794 1626 111
2.9521862 1627 111
2.9593840 1627 111
2.9665974 1628 111
2.9737813 1628 111
2.9809683 1629 111
2.9881616 1629 111
2.9953754 1630 111
3.0025719 1630 111
3.0097679 1631 111
3.0169908 1631 111
3.0241889 1632 111
3.0313988 1632 111
3.0385988 1633 111
3.0458027 1633 111
3.0530031 1634 111
3.0601854 1634 111
3.0673664 1635 111
3.0745670 1635 111
3.0817552 1636 111
3.0889691 1636 111
3.0961583 1637 111
3.1033764 1637 111
3.1105733 1637 111
3.1177632 1638 111
3.1249584 1638 111
3.1321450 1639 111
3.1393478 1639 111
3.1465517 1640 111
3.1537634 1640 111
3.1609786 1640 111
3.1681694 1641 111
3.1753683 1641 111
3.1825727 1642 111
3.1897966 1642 111
3.1969949 1643 111
3.2041983 1643 111
3.2114017 1643 111
3.2185770 1644 111
3.2257900 1644 111
3.2329917 1645 111
3.2401818 1645 111
3.2473873 1645 111
3.2546207 1646 111
3.2618238 1646 111
3.2690202 1647 111
3.2762171 1647 111
3.2834108 1647 111
3.2906374 1648 111
3.2978372 1648 111
3.3050351 1648 111
3.3122341 1649 111
3.3194317 1649 111
3.3266469 1650 111
3.3338484 1650 111
3.3410506 1650 111
3.3482570 1651 111
3.3554890 1651 112
3.3626972 1651 112
3.3698989 1652 112
3.3770979 1652 112
3.3842932 1652 112
3.3914978 1653 112
3.3986779 1653 112
3.4058680 1653 112
3.4130555 1654 112
3.4202339 1654 112
3.4274351 1654 112
3.4346185 1655 112
3.4418178 1655 112
3.4490194 1655 112
3.4562162 1656 112
3.4634105 1656 112
3.4706111 1656 112
3.4777800 1657 112
3.4849779 1657 112
3.4921502 1657 112
3.4993390 1658 112
3.5065360 1658 112
3.5137272 1658 112
3.5208854 1658 112
3.5281045 1659 112
3.5352921 1659 112
3.5425095 1659 112
3.5497025 1660 112
3.5568998 1660 112
3.5640975 1660 112
3.5712854 1661 112
3.5784948 1661 112
3.5856718 1661 112
3.5928818 1661 112
3.6000877 1662 112
3.6073052 1662 112
3.6144968 1662 112
3.6216812 1662 112
3.6288947 1663 112
3.6360861 1663 112
3.6433100 1663 112
3.6505223 1664 112
3.6577286 1664 112
3.6649212 1664 112
3.6721060 1664 112
3.6792857 1665 112
3.6864933 1665 112
3.6936841 1665 112
3.7008712 1665 112
3.7080642 1666 112
3.7152830 1666 112
3.7224883 1666 112
3.7296824 1666 112
3.7368815 1667 112
3.7440591 1667 112
3.7512628 1667 112
3.7584669 1667 112
3.7656831 1668 112
3.7728730 1668 112
3.7800827 1668 112
3.7872697 1668 113
3.7944723 1668 113
3.8016797 1669 113
3.8088784 1669 113
3.8160622 1669 113
3.8232488 1669 113
3.8304314 1670 113
3.8376219 1670 113
3.8448240 1670 113
3.8520242 1670 113
3.8592387 1670 113
3.8664284 1671 113
3.8736284 1671 113
3.8808132 1671 113
3.8880099 1671 113
3.8952021 1671 113
3.9024031 1672 113
3.9095966 1672 113
3.9167953 1672 113
3.9240152 1672 113
3.9312005 1672 113
3.9384085 1673 113
3.9456227 1673 113
3.9528498 1673 113
3.9600165 1673 113
3.9672282 1673 114
3.9744252 1674 114
3.9815979 1674 114
3.9887897 1674 114
3.9959979 1674 114
4.0031901 1674 114
4.0103866 1675 115
4.0175792 1675 115
4.0247572 1675 115
4.0319558 1675 115
4.0391584 1675 115
4.0463545 1675 115
4.0535462 1676 115
4.0607329 1676 115
4.0679298 1676 115
4.0751449 1676 115
4.0823654 1676 115
4.0895710 1677 115
4.0967841 1677 115
4.1039968 1677 115
4.1112039 1677 115
4.1184071 1677 115
4.1256324 1677 115
4.1328453 1677 115
4.1400482 1678 115
4.1472511 1678 115
4.1544537 1678 115
4.1616565 1678 116
4.1688383 1678 116
4.1760435 1678 116
4.1832263 1679 116
4.1904334 1679 116
4.1976508 1679 116
4.2048519 1679 116
4.2120612 1679 116
4.2192658 1679 116
4.2264713 1680 116
4.2336914 1680 116
4.2408982 1680 116
4.2480944 1680 116
4.2552726 1680 116
4.2624876 1680 117
4.2696698 1680 117
4.2768858 1681 117
4.2840739 1681 117
4.2912866 1681 117
4.2985006 1681 117
4.3057082 1681 117
4.3129151 1681 117
4.3201072 1681 117
4.3273069 1681 117
4.3344943 1682 117
4.3416958 1682 117
4.3488897 1682 117
4.3560702 1682 117
4.3632616 1682 118
4.3704942 1682 118
4.3776876 1682 118
4.3848831 1683 118
4.3920792 1683 118
4.3992930 1683 118
4.4065184 1683 118
4.4137074 1683 118
4.4209013 1683 118
4.4280852 1683 118
4.4353033 1683 118
4.4425192 1684 118
4.4497076 1684 118
4.4569073 1684 118
4.4641058 1684 118
4.4712829 1684 118
4.4784885 1684 118
4.4857071 1684 118
4.4928892 1684 118
4.5000993 1684 118
4.5073183 1685 118
4.5145050 1685 118
4.5217119 1685 118
4.5289107 1685 118
4.5361044 1685 118
4.5432980 1685 118
4.5505023 1685 118
4.5577021 1685 118
4.5648881 1685 118
4.5721112 1686 118
4.5793080 1686 118
4.5864945 1686 118
4.5937092 1686 118
4.6009054 1686 118
4.6080895 1686 118
4.6152814 1686 118
4.6224716 1686 118
4.6296598 1686 118
4.6368451 1686 118
4.6440326 1687 118
4.6512202 1687 118
4.6583941 1687 118
4.6655557 1687 118
4.6727311 1687 118
4.6799309 1687 118
4.6871237 1687 118
4.6943108 1687 118
4.7015145 1687 118
4.7087082 1687 118
4.7158977 1688 118
4.7231061 1688 118
4.7303033 1688 118
4.7374962 1688 118
4.7447004 1688 118
4.7518990 1688 118
4.7590890 1688 118
4.7663108 1688 118
4.7735054 1688 118
4.7806955 1688 118
4.7878583 1688 118
4.7950603 1689 118
4.8022552 1689 118
4.8094645 1689 118
4.8166596 1689 118
4.8238675 1689 118
4.8310842 1689 118
4.8382793 1689 118
4.8454716 1689 119
4.8526720 1689 119
4.8598729 1689 119
4.8670815 1689 119
4.8742704 1689 119
4.8814906 1690 119
4.8886949 1690 119
4.8959051 1690 119
4.9031099 1690 119
4.9103205 1690 119
4.9175235 1690 119
4.9247119 1690 119
4.9319138 1690 119
4.9391146 1690 119
4.9463254 1690 119
4.9535369 1690 119
4.9607312 1690 119
4.9679535 1690 119
4.9751411 1691 119
4.9823345 1691 119
4.9895244 1691 119
4.9967395 1691 119
5.0039464 1691 119
5.0111375 1691 119
5.0183137 1691 119
5.0255057 1691 119
5.0327112 1691 119
5.0399058 1691 119
5.0470863 1691 119
5.0542848 1691 119
5.0614934 1691 119
5.0686605 1691 119
5.0758548 1692 119
5.0830385 1692 119
5.0902472 1692 119
5.0974480 1692 119
5.1046552 1692 119
5.1118608 1692 119
5.1190644 1692 119
5.1262513 1692 119
5.1334534 1692 119
5.1406500 1692 119
5.1478523 1692 119
5.1550514 1692 119
5.1622531 1692 119
5.1694381 1692 119
5.1766348 1692 119
5.1838447 1693 119
5.1910505 1693 119
5.1982438 1693 119
5.2054452 1693 119
5.2126604 1693 119
5.2198630 1693 119
5.2270793 1693 119
5.2343161 1693 119
5.2414869 1693 119
5.2486673 1693 119
5.2558645 1693 119
5.2630558 1693 119
5.2702651 1693 119
5.2774871 1693 119
5.2846908 1693 119
5.2918865 1693 119
5.2990815 1694 119
5.3063017 1694 119
5.3135112 1694 119
5.3207058 1694 119
5.3279171 1694 119
5.3350978 1694 119
5.3422974 1694 119
5.3494846 1694 119
5.3566702 1694 119
5.3638683 1694 119
5.3710748 1694 119
5.3782927 1694 119
5.3855000 1694 119
5.3927000 1694 119
5.3998877 1694 119
5.4070990 1694 119
5.4143103 1694 119
5.4215195 1694 119
5.4287236 1695 119
5.4359294 1695 119
5.4431118 1695 119
5.4503197 1695 119
5.4575081 1695 119
5.4647050 1695 119
5.4718880 1695 119
5.4790848 1695 119
5.4862853 1695 119
5.4935008 1695 119
5.5007161 1695 119
5.5079094 1695 119
5.5150996 1695 119
5.5222862 1695 119
5.5294812 1695 119
5.5366954 1695 119
5.5438886 1695 119
5.5511024 1695 119
5.5583138 1695 119
5.5655378 1695 119
5.5727411 1696 119
5.5799488 1696 119
5.5871639 1696 119
5.5943765 1696 119
5.6016011 1696 119
5.6088202 1696 119
5.6160093 1696 119
5.6232001 1696 119
5.6303746 1696 119
5.6375933 1696 119
5.6447946 1696 119
5.6519982 1696 119
5.6592058 1696 119
5.6663956 1696 119
5.6735785 1696 119
5.6807834 1696 119
5.6879908 1696 119
5.6952163 1696 119
5.7024186 1696 119
5.7095984 1696 119
5.7167991 1696 119
5.7239828 1696 119
5.7311816 1697 119
5.7383759 1697 119
5.7455845 1697 119
5.7527993 1697 119
5.7600005 1697 119
5.7671983 1697 119
5.7744030 1697 119
5.7815976 1697 119
5.7888049 1697 119
5.7959984 1697 119
5.8031829 1697 119
5.8103663 1697 119
5.8175802 1697 119
5.8247838 1697 119
5.8320017 1697 119
5.8391831 1697 119
5.8463783 1697 120
5.8535899 1697 120
5.8607716 1697 120
5.8679710 1697 120
5.8751685 1697 120
5.8823645 1697 120
5.8895508 1697 120
5.8967402 1697 120
5.9039160 1697 120
5.9110937 1698 120
5.9182990 1698 120
5.9254967 1698 120
5.9326970 1698 120
5.9398781 1698 120
5.9470726 1698 120
5.9542950 1698 120
5.9614945 1698 120
5.9686897 1698 120
5.9758825 1698 120
5.9830745 1698 120
5.9902493 1698 120
5.9974636 1698 120
6.0046430 1698 120
6.0118233 1698 120
6.0190307 1698 120
6.0262155 1698 120
6.0334170 1698 120
6.0406246 1698 120
6.0478298 1698 120
6.0550150 1698 120
6.0622108 1698 120
6.0694215 1698 120
6.0766343 1698 120
6.0838260 1698 120
6.0910205 1698 120
6.0982321 1698 120
6.1054039 1699 120
6.1126102 1699 120
6.1198345 1699 120
6.1270140 1699 120
6.1342140 1699 120
6.1414221 1699 120
6.1486199 1699 120
6.1558290 1699 120
6.1630465 1699 120
6.1702567 1699 120
6.1774497 1699 120
6.1846314 1699 120
6.1918534 1699 120
6.1990769 1699 120
6.2062755 1699 120
6.2134431 1699 120
6.2206282 1699 120
6.2278218 1699 120
6.2350486 1699 120
6.2422682 1699 120
6.2494485 1699 120
6.2566423 1699 120
6.2638269 1699 120
6.2710287 1699 120
6.2782107 1699 120
6.2854036 1699 120
6.2925963 1699 120
6.2998064 1699 120
6.3070094 1699 120
6.3142101 1699 120
6.3213868 1699 121
6.3285955 1700 121
6.3357803 1700 121
6.3429712 1700 121
6.3501585 1700 121
6.3573583 1700 121
6.3645518 1700 121
6.3717640 1700 121
6.3789544 1700 121
6.3861750 1700 121
6.3933579 1700 121
6.4005720 1700 121
6.4077961 1700 121
6.4150078 1700 121
6.4222082 1700 121
6.4294059 1700 121
6.4366075 1700 121
6.4438134 1700 121
6.4510120 1700 121
6.4582314 1700 121
6.4654347 1700 121
6.4726403 1700 121
6.4798378 1700 121
6.4870264 1700 121
6.4942596 1700 121
6.5014486 1700 121
6.5086505 1700 121
6.5158235 1700 121
6.5230198 1700 121
6.5302164 1700 121
6.5374189 1700 121
6.5446133 1700 121
6.5518008 1700 121
6.5590058 1700 121
6.5662264 1700 121
6.5734212 1701 121
6.5806026 1701 121
6.5878141 1701 121
6.5950064 1701 121
6.6022183 1701 121
6.6094365 1701 121
6.6166347 1701 121
6.6238258 1701 121
6.6310148 1701 121
6.6382262 1701 121
6.6454268 1701 121
6.6526403 1701 121
6.6598533 1701 121
6.6670629 1701 121
6.6742505 1701 121
6.6814476 1701 121
6.6886335 1701 121
6.6958343 1701 121
6.7030424 1701 121
6.7102259 1701 121
6.7174272 1701 121
6.7246283 1701 121
6.7318377 1701 121
6.7390442 1701 121
6.7462473 1701 121
6.7534354 1701 121
6.7606356 1701 121
6.7678607 1701 121
6.7750400 1701 121
6.7822399 1701 121
6.7894452 1701 121
6.7966684 1701 121
6.8038720 1701 121
6.8110624 1701 121
6.8182548 1701 121
6.8254522 1702 121
6.8326649 1702 121
6.8398546 1702 121
6.8470492 1702 121
6.8542474 1702 121
6.8614570 1702 121
6.8686452 1702 121
6.8758318 1702 121
6.8830202 1702 121
6.8902224 1702 121
6.8974223 1702 121
6.9046177 1702 121
6.9118261 1702 121
6.9190337 1702 121
6.9262471 1702 121
6.9334513 1702 121
6.9406396 1702 121
6.9478631 1702 121
6.9550690 1702 121
6.9622749 1702 121
6.9694659 1702 121
6.9766504 1702 121
6.9838408 1702 121
6.9910402 1702 121
6.9982505 1702 121
7.0054456 1702 121
7.0126388 1702 121
7.0198445 1702 121
7.0270296 1702 121
7.0342404 1702 121
7.0414424 1702 121
7.0486256 1702 121
7.0558389 1702 121
7.0630467 1702 121
7.0702726 1702 121
7.0774666 1703 121
7.0846614 1703 121
7.0918815 1703 121
7.0990687 1703 121
7.1062622 1703 121
7.1134631 1703 121
7.1206684 1703 121
7.1278684 1703 121
7.1350683 1703 121
7.1422601 1703 121
7.1494512 1703 121
7.1566449 1703 122
7.1638392 1703 122
7.1710194 1703 122
7.1782073 1703 122
7.1854074 1703 122
7.1926136 1703 122
7.1998277 1703 122
7.2070104 1703 122
7.2142056 1703 122
7.2214221 1703 122
7.2286057 1703 122
7.2357977 1703 122
7.2429864 1703 122
7.2501788 1703 122
7.2573959 1703 122
7.2645894 1703 122
7.2717937 1703 122
7.2790013 1703 122
7.2861945 1703 122
7.2933742 1703 122
7.3005785 1703 122
7.3077854 1703 122
7.3149899 1703 122
7.3221943 1703 122
7.3294067 1704 122
7.3366048 1704 122
7.3438300 1704 122
7.3510363 1704 122
7.3582474 1704 122
7.3654603 1704 122
7.3726463 1704 122
7.3798550 1704 122
7.3870507 1704 122
7.3942523 1704 122
7.4014554 1704 122
7.4086372 1704 122
7.4158318 1704 122
7.4230441 1704 122
7.4302574 1704 122
7.4374608 1704 122
7.4446204 1704 122
7.4518217 1704 122
7.4590142 1704 122
7.4662221 1704 122
7.4734446 1704 122
7.4806431 1704 122
7.4878360 1704 122
7.4950367 1704 122
7.5022415 1704 122
7.5094268 1704 122
7.5166104 1704 122
7.5238026 1704 122
7.5310077 1704 122
7.5382112 1704 122
7.5454156 1704 122
7.5526037 1704 122
7.5597972 1704 122
7.5670067 1704 122
7.5741999 1705 122
7.5813914 1705 122
7.5885940 1705 122
7.5958121 1705 122
7.6030164 1705 122
7.6102136 1705 122
7.6174045 1705 122
7.6246119 1705 122
7.6317996 1705 122
7.6389867 1705 122
7.6461911 1705 122
7.6533953 1705 122
7.6605896 1705 122
7.6677884 1705 122
7.6749805 1705 122
7.6821840 1705 122
7.6893957 1705 122
7.6965922 1705 122
7.7037819 1705 122
7.7109809 1705 122
7.7181848 1705 122
7.7254054 1705 122
7.7326057 1705 122
7.7398275 1705 122
7.7470211 1705 122
7.7542175 1705 122
7.7614233 1705 123
7.7686195 1705 123
7.7758303 1705 123
7.7830322 1705 123
7.7902378 1705 123
7.7974530 1705 123
7.8046411 1705 123
7.8118528 1705 123
7.8190481 1705 123
7.8262381 1706 123
7.8334361 1706 123
7.8406545 1706 123
7.8478487 1706 123
7.8550336 1706 123
7.8622354 1706 123
7.8694299 1706 123
7.8766319 1706 123
7.8838131 1706 123
7.8910224 1706 123
7.8982265 1706 123
7.9054332 1706 123
7.9126320 1706 123
7.9198512 1706 123
7.9270504 1706 123
7.9342478 1706 123
7.9414705 1706 123
7.9486587 1706 123
7.9558723 1706 123
7.9630646 1706 123
7.9702773 1706 123
7.9774586 1706 123
7.9846626 1706 123
7.9918655 1706 123
7.9990744 1706 123
8.0062693 1706 123
8.0134731 1706 123
8.0206873 1706 123
8.0278964 1706 123
8.0350831 1706 123
8.0422905 1706 123
8.0495080 1706 123
8.0567026 1706 123
8.0639068 1706 123
8.0710838 1706 123
8.0782804 1707 123
8.0854759 1707 123
8.0926662 1707 123
8.0998502 1707 123
8.1070416 1707 123
8.1142315 1707 123
8.1214342 1707 123
8.1286470 1707 123
8.1358475 1707 123
8.1430312 1707 123
8.1502328 1707 123
8.1574306 1707 123
8.1646465 1707 123
8.1718509 1707 123
8.1790458 1707 123
8.1862639 1707 123
8.1934696 1707 123
8.2006891 1707 123
8.2078850 1707 124
8.2150541 1707 124
8.2222236 1707 124
8.2294281 1707 124
8.2366336 1707 124
8.2438236 1707 124
8.2510216 1707 124
8.2582161 1707 124
8.2654298 1707 124
8.2726356 1707 124
8.2798424 1707 124
8.2870337 1707 124
8.2942455 1707 124
8.3014343 1707 124
8.3086152 1707 124
8.3158055 1707 124
8.3230221 1707 124
8.3302255 1708 124
8.3374162 1708 124
8.3446129 1708 124
8.3518121 1708 124
8.3590063 1708 124
8.3661985 1708 124
8.3733863 1708 124
8.3805788 1708 124
8.3877887 1708 124
8.3949854 1708 124
8.4021949 1708 124
8.4093911 1708 124
8.4166027 1708 124
8.4238099 1708 124
8.4310181 1708 124
8.4381936 1708 124
8.4453914 1708 124
8.4526043 1708 124
8.4597934 1708 124
8.4669950 1708 124
8.4741965 1708 124
8.4813943 1708 124
8.4885956 1708 124
8.4957900 1708 124
8.5029927 1708 124
8.5101616 1708 124
8.5173663 1708 124
8.5245774 1708 124
8.5317837 1708 124
8.5389697 1708 124
8.5461535 1708 124
8.5533585 1708 124
8.5605636 1708 124
8.5677572 1708 124
8.5749638 1709 124
8.5821769 1709 124
8.5893848 1709 124
8.5965968 1709 124
8.6038059 1709 124
8.6110046 1709 124
8.6181978 1709 124
8.6253995 1709 124
8.6326006 1709 124
8.6398018 1709 124
8.6470087 1709 124
8.6542221 1709 124
8.6614139 1709 124
8.6686372 1709 124
8.6758643 1709 124
8.6830631 1709 124
8.6902600 1709 124
8.6974694 1709 124
8.7046548 1709 124
8.7118505 1709 124
8.7190561 1709 124
8.7262518 1709 124
8.7334416 1709 124
8.7406409 1709 124
8.7478609 1709 124
8.7550744 1709 124
8.7622730 1709 124
8.7694600 1709 124
8.7766480 1709 124
8.7838431 1709 124
8.7910636 1709 124
8.7982799 1709 124
8.8054809 1709 124
8.8127061 1709 124
8.8199304 1709 124
8.8271265 1710 124
8.8343341 1710 124
8.8415688 1710 124
8.8487612 1710 124
8.8559765 1710 124
8.8631829 1710 124
8.8704098 1710 124
8.8776150 1710 124
8.8848116 1710 124
8.8920266 1710 124
8.8992403 1710 124
8.9064638 1710 124
8.9136612 1710 124
8.9208493 1710 124
8.9280457 1710 124
8.9352296 1710 124
8.9424032 1710 124
8.9496011 1710 124
8.9567864 1710 124
8.9639804 1710 124
8.9711776 1710 124
8.9783571 1710 124
8.9855586 1710 124
8.9927652 1710 124
8.9999620 1710 124
9.0071850 1710 124
9.0143873 1710 124
9.0215885 1710 124
9.0287712 1710 124
9.0359638 1710 124
9.0431970 1710 124
9.0503779 1710 124
9.0575707 1710 124
9.0647546 1710 124
9.0719668 1710 124
9.0791369 1711 124
9.0863585 1711 124
9.0935544 1711 124
9.1007651 1711 124
9.1079687 1711 124
9.1151697 1711 124
9.1223701 1711 124
9.1295645 1711 124
9.1367511 1711 124
9.1439684 1711 124
9.1511688 1711 124
9.1583630 1711 124
9.1655562 1711 124
9.1727487 1711 124
9.1799676 1711 124
9.1871827 1711 124
9.1943691 1711 124
9.2015761 1711 124
9.2087641 1711 124
